AGE,SEX,SCHOOL_AGED,SCHOOL_LEVEL,BURGERS_EATEN,RESTAURANTS_VISITED,CLASSIFICATION,STATE,COUNTY,COUNTY_CODE
50,MALE,False,NOT,26,7,0,VA,Pulaski,51155
72,FEMALE,False,NOT,87,6,0,VA,Richmond City,51760
17,MALE,True,HS,45,3,0,VA,Rockingham,51165
41,FEMALE,False,NOT,41,2,1,VA,Goochland,51075
83,FEMALE,False,NOT,21,8,0,VA,Norfolk,51710
23,MALE,False,CL,58,13,1,VA,Lynchburg,51680
14,MALE,True,HS,37,2,0,VA,Hampton,51650
45,MALE,False,NOT,14,2,1,VA,Virginia Beach,51810
48,MALE,False,NOT,47,6,0,NC,Guilford,37081
24,MALE,False,NOT,17,7,0,VA,Bedford,51019
63,MALE,False,NOT,5,2,0,NC,Durham,37063
41,FEMALE,False,NOT,6,2,0,VA,Washington,51191
44,MALE,False,NOT,35,9,1,VA,Falls Church,51610
46,MALE,False,NOT,45,2,1,VA,Russell,51167
46,FEMALE,False,NOT,16,14,0,VA,Montgomery,51121
61,MALE,False,NOT,9,8,1,MD,Prince Georges,24033
54,FEMALE,False,NOT,16,2,1,VA,Pulaski,51155
9,MALE,True,ES,3,7,0,VA,Chesapeake,51550
25,FEMALE,False,NOT,48,3,1,VA,Newport News,51700
52,MALE,False,NOT,12,19,1,VA,Prince William,51153
31,MALE,False,NOT,28,12,0,VA,Lynchburg,51680
30,MALE,False,NOT,30,7,1,VA,Portsmouth,51740
61,FEMALE,False,NOT,31,7,1,NC,Guilford,37081
28,FEMALE,False,NOT,59,4,0,VA,Mecklenburg,51117
34,FEMALE,False,NOT,38,10,1,VA,Powhatan,51145
38,FEMALE,False,NOT,26,1,0,VA,Charlottesville,51540
45,FEMALE,False,NOT,26,10,1,VA,Rockingham,51165
77,MALE,False,NOT,3,5,1,VA,Arlington,51013
48,FEMALE,False,NOT,31,6,1,VA,Russell,51167
34,MALE,False,NOT,32,4,1,VA,Powhatan,51145
21,FEMALE,True,CL,25,11,0,VA,Falls Church,51610
46,MALE,False,NOT,31,4,0,VA,Augusta,51015
28,FEMALE,False,NOT,61,8,1,VA,Pulaski,51155
26,MALE,False,NOT,71,3,1,VA,Chesapeake,51550
70,MALE,False,NOT,50,10,1,VA,Charlottesville,51540
33,FEMALE,False,NOT,37,10,1,VA,Wythe,51197
88,MALE,False,NOT,44,11,1,VA,Arlington,51013
73,FEMALE,False,NOT,94,7,1,VA,Halifax,51083
26,MALE,False,NOT,46,11,1,VA,Roanoke,51161
64,MALE,False,NOT,12,3,1,VA,Brunswick,51025
33,FEMALE,False,NOT,11,17,0,VA,Loudoun,51107
14,MALE,True,HS,19,5,1,VA,Manassas,51683
33,MALE,False,NOT,41,5,1,VA,Fairfax,51059
70,FEMALE,False,NOT,16,11,0,VA,Wythe,51197
24,FEMALE,False,NOT,11,11,0,NC,Guilford,37081
31,FEMALE,False,NOT,41,3,1,VA,Norfolk,51710
41,FEMALE,False,NOT,8,17,0,MD,Montgomery,24031
54,MALE,False,NOT,10,6,1,VA,Arlington,51013
15,FEMALE,True,HS,17,10,0,VA,Arlington,51013
58,FEMALE,False,NOT,3,5,0,VA,Loudoun,51107
23,FEMALE,False,CL,1,11,0,MD,Baltimore,24005
68,MALE,False,NOT,14,17,1,VA,Wythe,51197
53,FEMALE,False,NOT,81,4,0,VA,Pittsylvania,51143
67,MALE,False,NOT,3,6,1,VA,Norfolk,51710
26,FEMALE,False,NOT,25,6,1,VA,Arlington,51013
35,MALE,False,NOT,68,6,1,VA,Tazewell,51185
45,MALE,False,NOT,1,8,1,VA,Hanover,51085
61,MALE,False,NOT,17,8,1,VA,Arlington,51013
36,FEMALE,False,NOT,30,13,0,VA,Augusta,51015
64,FEMALE,False,NOT,88,1,1,VA,Arlington,51013
19,FEMALE,True,CL,20,1,0,VA,Arlington,51013
31,MALE,False,NOT,42,9,1,VA,Lynchburg,51680
41,FEMALE,False,NOT,4,7,0,VA,Arlington,51013
33,MALE,False,NOT,24,20,0,VA,Virginia Beach,51810
9,FEMALE,True,ES,57,1,1,VA,Russell,51167
22,FEMALE,True,CL,25,8,1,VA,Roanoke,51161
25,FEMALE,False,NOT,8,5,0,VA,Hampton,51650
44,FEMALE,False,NOT,1,4,0,VA,Norfolk,51710
34,FEMALE,False,NOT,1,2,1,VA,Manassas,51683
43,MALE,False,NOT,8,1,0,VA,Lynchburg,51680
22,MALE,True,CL,5,7,0,VA,Hampton,51650
53,FEMALE,False,NOT,34,11,1,VA,Washington,51191
17,MALE,True,HS,12,6,1,VA,Augusta,51015
59,FEMALE,False,NOT,22,4,1,MD,Baltimore,24005
77,FEMALE,False,NOT,5,1,0,MD,Montgomery,24031
63,FEMALE,False,NOT,56,2,1,VA,Hampton,51650
19,FEMALE,True,CL,44,3,1,VA,Alexandria,51510
41,MALE,False,NOT,3,6,0,NC,Forsyth,37067
63,MALE,False,NOT,42,4,1,VA,Rockingham,51165
37,MALE,False,NOT,26,20,1,VA,Loudoun,51107
83,MALE,False,NOT,25,3,1,VA,Charlottesville,51540
38,MALE,False,NOT,24,12,1,VA,Frederick,51069
62,FEMALE,False,NOT,5,18,1,VA,Richmond City,51760
29,FEMALE,False,NOT,41,3,0,VA,Richmond City,51760
54,MALE,False,NOT,85,16,1,VA,Manassas,51683
28,MALE,False,NOT,14,8,1,NC,Mecklenburg,37119
33,FEMALE,False,NOT,21,1,0,VA,Prince William,51153
60,FEMALE,False,NOT,4,18,1,VA,Hampton,51650
4,FEMALE,True,NOT,60,1,0,NC,Mecklenburg,37119
14,MALE,True,HS,7,1,0,VA,Chesterfield,51041
13,FEMALE,True,MS,30,6,0,VA,Arlington,51013
73,MALE,False,NOT,37,5,1,VA,Manassas,51683
20,FEMALE,True,CL,15,22,1,VA,Wythe,51197
92,FEMALE,False,NOT,33,7,1,MD,Anne Arundel,24003
12,MALE,True,MS,26,3,1,VA,Goochland,51075
7,FEMALE,True,ES,27,3,0,NC,Guilford,37081
24,FEMALE,False,NOT,57,8,0,VA,Fauquier,51061
34,FEMALE,False,NOT,5,1,0,VA,Halifax,51083
60,MALE,False,NOT,21,17,1,VA,Roanoke,51161
24,MALE,False,NOT,44,3,1,VA,Albemarle,51003
69,FEMALE,False,NOT,8,2,1,VA,Chesapeake,51550
62,MALE,False,NOT,21,9,1,VA,Richmond City,51760
31,FEMALE,False,NOT,9,2,0,VA,Fauquier,51061
53,MALE,False,NOT,2,13,0,VA,Pittsylvania,51143
29,MALE,False,NOT,5,4,0,VA,Chesterfield,51041
27,MALE,False,NOT,21,8,0,VA,Wythe,51197
56,FEMALE,False,NOT,73,2,0,VA,Charlottesville,51540
29,MALE,False,NOT,94,8,0,VA,Pittsylvania,51143
55,MALE,False,NOT,40,5,1,VA,Prince William,51153
41,MALE,False,NOT,10,1,1,VA,Albemarle,51003
62,FEMALE,False,NOT,2,7,0,VA,Halifax,51083
45,FEMALE,False,NOT,5,24,0,MD,Baltimore,24005
58,FEMALE,False,NOT,41,3,0,VA,Newport News,51700
34,FEMALE,False,NOT,28,7,1,VA,Pittsylvania,51143
68,MALE,False,NOT,22,25,0,VA,Alexandria,51510
22,FEMALE,True,CL,48,12,0,VA,Tazewell,51185
54,FEMALE,False,NOT,45,2,0,VA,Charlottesville,51540
11,FEMALE,True,MS,29,12,0,VA,Halifax,51083
53,FEMALE,False,NOT,8,11,1,VA,Goochland,51075
55,FEMALE,False,NOT,16,1,0,VA,Roanoke City,51770
78,FEMALE,False,NOT,2,14,1,VA,Albemarle,51003
52,MALE,False,NOT,23,1,1,VA,Henrico,51087
19,FEMALE,True,CL,10,3,1,VA,Albemarle,51003
43,MALE,False,NOT,3,6,1,VA,Chesapeake,51550
23,MALE,False,CL,17,16,0,VA,Hanover,51085
23,FEMALE,False,CL,16,12,1,MD,Anne Arundel,24003
36,MALE,False,NOT,25,4,0,VA,Wythe,51197
2,MALE,True,NOT,35,22,0,MD,Anne Arundel,24003
72,MALE,False,NOT,15,5,1,MD,Baltimore,24005
44,MALE,False,NOT,4,12,0,MD,Baltimore,24005
19,FEMALE,True,CL,62,9,0,NC,Mecklenburg,37119
28,MALE,False,NOT,59,4,1,VA,Russell,51167
37,FEMALE,False,NOT,9,3,0,VA,Mecklenburg,51117
23,FEMALE,False,CL,30,6,0,VA,Falls Church,51610
23,MALE,False,CL,66,15,1,VA,Bedford,51019
38,MALE,False,NOT,32,5,1,VA,Fairfax,51059
69,MALE,False,NOT,16,11,1,MD,Baltimore,24005
64,MALE,False,NOT,15,9,0,VA,Roanoke,51161
52,FEMALE,False,NOT,3,5,1,VA,Hanover,51085
18,MALE,True,HS,5,18,1,NC,Durham,37063
29,MALE,False,NOT,11,7,0,VA,Tazewell,51185
53,FEMALE,False,NOT,15,4,0,VA,Roanoke City,51770
22,FEMALE,True,CL,16,10,1,VA,Russell,51167
49,FEMALE,False,NOT,16,13,0,VA,Norfolk,51710
6,FEMALE,True,ES,14,9,0,VA,Hanover,51085
47,MALE,False,NOT,15,2,1,MD,Howard,24027
74,MALE,False,NOT,6,7,0,VA,Powhatan,51145
67,FEMALE,False,NOT,40,2,1,VA,Henrico,51087
68,MALE,False,NOT,30,13,1,VA,Arlington,51013
54,FEMALE,False,NOT,16,11,1,VA,Lynchburg,51680
43,MALE,False,NOT,3,5,0,VA,Wythe,51197
79,FEMALE,False,NOT,54,3,1,VA,Roanoke City,51770
23,FEMALE,False,CL,78,21,1,VA,Alexandria,51510
51,FEMALE,False,NOT,21,6,0,VA,Alexandria,51510
59,MALE,False,NOT,14,5,0,VA,Portsmouth,51740
25,MALE,False,NOT,10,11,0,VA,Washington,51191
36,MALE,False,NOT,39,18,1,VA,Alexandria,51510
38,MALE,False,NOT,48,8,1,VA,Manassas,51683
65,MALE,False,NOT,12,8,1,VA,Alexandria,51510
35,FEMALE,False,NOT,6,4,1,MD,Montgomery,24031
31,FEMALE,False,NOT,9,8,1,VA,Hampton,51650
61,FEMALE,False,NOT,39,4,1,VA,Henrico,51087
73,FEMALE,False,NOT,29,2,1,VA,Chesapeake,51550
75,FEMALE,False,NOT,25,10,1,VA,Halifax,51083
14,FEMALE,True,HS,46,4,1,VA,Henrico,51087
58,FEMALE,False,NOT,46,14,0,VA,Norfolk,51710
12,FEMALE,True,MS,50,5,1,VA,Hampton,51650
66,MALE,False,NOT,25,11,1,VA,Powhatan,51145
73,MALE,False,NOT,26,6,1,VA,Pulaski,51155
37,MALE,False,NOT,29,1,0,VA,Pulaski,51155
15,MALE,True,HS,25,5,0,VA,Loudoun,51107
56,MALE,False,NOT,7,16,1,VA,Frederick,51069
9,FEMALE,True,ES,68,2,0,VA,Richmond City,51760
12,FEMALE,True,MS,8,6,0,VA,Charlottesville,51540
63,FEMALE,False,NOT,19,5,1,VA,Mecklenburg,51117
16,FEMALE,True,HS,13,8,0,VA,Richmond City,51760
78,MALE,False,NOT,11,4,1,VA,Hanover,51085
74,MALE,False,NOT,70,4,1,VA,Albemarle,51003
28,MALE,False,NOT,99,17,1,VA,Hanover,51085
10,MALE,True,ES,20,1,0,VA,Washington,51191
20,FEMALE,True,CL,19,4,0,MD,Howard,24027
62,FEMALE,False,NOT,10,5,1,VA,Roanoke,51161
88,FEMALE,False,NOT,11,11,1,VA,Campbell,51031
27,FEMALE,False,NOT,18,2,0,VA,Washington,51191
68,FEMALE,False,NOT,43,10,1,VA,Chesterfield,51041
48,FEMALE,False,NOT,24,10,1,VA,Fairfax,51059
45,MALE,False,NOT,43,6,1,VA,Lynchburg,51680
50,FEMALE,False,NOT,61,4,1,MD,Baltimore,24005
47,MALE,False,NOT,13,7,0,VA,Washington,51191
16,FEMALE,True,HS,53,3,1,VA,Fairfax,51059
33,MALE,False,NOT,23,4,0,VA,Bedford,51019
6,MALE,True,ES,36,1,0,VA,Washington,51191
42,MALE,False,NOT,7,1,1,VA,Loudoun,51107
23,MALE,False,CL,2,14,1,NC,Mecklenburg,37119
74,FEMALE,False,NOT,3,12,1,VA,Newport News,51700
77,MALE,False,NOT,43,1,0,VA,Mecklenburg,51117
48,FEMALE,False,NOT,34,10,1,MD,Prince Georges,24033
57,FEMALE,False,NOT,8,7,0,VA,Augusta,51015
18,MALE,True,HS,13,6,0,NC,Wake,37183
29,MALE,False,NOT,8,20,0,VA,Hanover,51085
37,FEMALE,False,NOT,23,11,1,VA,Albemarle,51003
50,FEMALE,False,NOT,56,4,0,MD,Baltimore,24005
37,FEMALE,False,NOT,38,3,1,VA,Halifax,51083
38,MALE,False,NOT,116,12,0,VA,Alexandria,51510
60,FEMALE,False,NOT,17,8,1,MD,Baltimore,24005
66,MALE,False,NOT,45,1,0,VA,Frederick,51069
80,MALE,False,NOT,46,4,1,VA,Chesterfield,51041
41,MALE,False,NOT,33,13,1,VA,Chesterfield,51041
16,MALE,True,HS,3,4,0,VA,Loudoun,51107
44,MALE,False,NOT,23,4,1,VA,Goochland,51075
55,MALE,False,NOT,67,8,1,VA,Roanoke City,51770
46,FEMALE,False,NOT,23,9,0,VA,Roanoke,51161
15,FEMALE,True,HS,3,2,0,VA,Wise,51195
52,FEMALE,False,NOT,27,12,1,VA,Frederick,51069
33,MALE,False,NOT,34,10,1,VA,Chesterfield,51041
47,FEMALE,False,NOT,19,5,0,VA,Portsmouth,51740
17,MALE,True,HS,10,7,0,VA,Chesapeake,51550
12,FEMALE,True,MS,53,21,1,VA,Augusta,51015
18,FEMALE,True,HS,14,25,1,VA,Washington,51191
33,FEMALE,False,NOT,24,13,1,VA,Norfolk,51710
52,FEMALE,False,NOT,20,2,0,VA,Tazewell,51185
75,MALE,False,NOT,114,15,1,VA,Wise,51195
17,FEMALE,True,HS,10,11,1,NC,Guilford,37081
1,MALE,True,NOT,64,12,0,VA,Fauquier,51061
45,MALE,False,NOT,67,1,0,VA,Virginia Beach,51810
25,MALE,False,NOT,31,4,1,VA,Goochland,51075
32,MALE,False,NOT,42,3,1,VA,Rockingham,51165
48,FEMALE,False,NOT,91,12,1,VA,Charlottesville,51540
61,FEMALE,False,NOT,72,6,1,VA,Halifax,51083
84,MALE,False,NOT,125,6,1,VA,Pulaski,51155
65,FEMALE,False,NOT,44,2,1,VA,Russell,51167
56,FEMALE,False,NOT,21,5,1,VA,Chesterfield,51041
36,MALE,False,NOT,35,10,0,VA,Norfolk,51710
52,MALE,False,NOT,25,24,1,VA,Goochland,51075
23,FEMALE,False,CL,11,17,1,VA,Campbell,51031
32,FEMALE,False,NOT,43,11,1,VA,Goochland,51075
54,FEMALE,False,NOT,35,16,0,VA,Rockingham,51165
64,FEMALE,False,NOT,22,16,0,VA,Brunswick,51025
18,MALE,True,HS,37,5,1,MD,Montgomery,24031
27,FEMALE,False,NOT,1,7,0,VA,Falls Church,51610
37,FEMALE,False,NOT,21,1,0,VA,Roanoke,51161
51,MALE,False,NOT,43,1,1,VA,Roanoke,51161
28,FEMALE,False,NOT,50,2,1,VA,Charlottesville,51540
52,MALE,False,NOT,63,6,1,VA,Hanover,51085
75,MALE,False,NOT,9,7,0,VA,Fauquier,51061
16,FEMALE,True,HS,16,1,1,VA,Tazewell,51185
59,FEMALE,False,NOT,41,6,1,VA,Hampton,51650
14,MALE,True,HS,11,14,1,VA,Newport News,51700
56,FEMALE,False,NOT,20,12,0,VA,Portsmouth,51740
25,FEMALE,False,NOT,8,2,0,VA,Hanover,51085
54,FEMALE,False,NOT,12,5,1,VA,Alexandria,51510
24,FEMALE,False,NOT,17,7,0,VA,Montgomery,51121
27,MALE,False,NOT,38,12,1,VA,Portsmouth,51740
42,MALE,False,NOT,44,2,0,VA,Henrico,51087
20,FEMALE,True,CL,40,10,1,VA,Montgomery,51121
14,FEMALE,True,HS,7,6,0,VA,Russell,51167
14,MALE,True,HS,6,1,1,VA,Henrico,51087
11,FEMALE,True,MS,43,14,1,VA,Mecklenburg,51117
64,FEMALE,False,NOT,11,2,0,VA,Lynchburg,51680
40,FEMALE,False,NOT,33,14,1,VA,Tazewell,51185
66,MALE,False,NOT,31,3,1,VA,Campbell,51031
22,FEMALE,True,CL,10,7,1,MD,Howard,24027
25,MALE,False,NOT,55,3,0,NC,Guilford,37081
74,MALE,False,NOT,73,1,1,VA,Chesapeake,51550
14,FEMALE,True,HS,1,7,0,VA,Prince William,51153
37,MALE,False,NOT,94,16,1,VA,Loudoun,51107
57,MALE,False,NOT,91,4,1,VA,Hampton,51650
66,FEMALE,False,NOT,35,2,1,VA,Fairfax,51059
16,MALE,True,HS,4,9,1,VA,Fauquier,51061
53,MALE,False,NOT,17,8,1,VA,Arlington,51013
22,FEMALE,True,CL,10,2,0,VA,Wythe,51197
89,MALE,False,NOT,15,11,1,VA,Loudoun,51107
22,FEMALE,True,CL,67,2,0,VA,Chesapeake,51550
36,MALE,False,NOT,19,4,1,VA,Halifax,51083
23,FEMALE,False,CL,36,5,1,VA,Bedford,51019
63,FEMALE,False,NOT,25,7,1,VA,Chesterfield,51041
70,MALE,False,NOT,12,13,0,VA,Chesterfield,51041
58,MALE,False,NOT,98,14,1,VA,Newport News,51700
21,FEMALE,True,CL,5,7,1,VA,Halifax,51083
59,FEMALE,False,NOT,24,14,1,VA,Alexandria,51510
13,FEMALE,True,MS,15,3,0,VA,Falls Church,51610
8,FEMALE,True,ES,8,3,1,VA,Bedford,51019
35,MALE,False,NOT,106,3,0,VA,Pulaski,51155
53,MALE,False,NOT,12,5,0,VA,Powhatan,51145
75,MALE,False,NOT,21,4,0,VA,Washington,51191
6,MALE,True,ES,26,6,0,VA,Lynchburg,51680
15,FEMALE,True,HS,60,5,0,VA,Hampton,51650
25,MALE,False,NOT,45,3,1,VA,Chesterfield,51041
37,FEMALE,False,NOT,6,1,1,NC,Wake,37183
82,MALE,False,NOT,11,2,0,VA,Fauquier,51061
40,MALE,False,NOT,37,6,1,VA,Augusta,51015
46,MALE,False,NOT,25,6,0,VA,Falls Church,51610
61,FEMALE,False,NOT,13,5,1,VA,Tazewell,51185
60,MALE,False,NOT,44,7,1,VA,Albemarle,51003
48,MALE,False,NOT,9,2,1,VA,Pittsylvania,51143
54,MALE,False,NOT,9,3,1,VA,Campbell,51031
52,MALE,False,NOT,4,9,0,VA,Loudoun,51107
2,FEMALE,True,NOT,32,9,1,VA,Chesterfield,51041
41,FEMALE,False,NOT,25,6,1,VA,Newport News,51700
51,MALE,False,NOT,47,22,1,VA,Goochland,51075
61,FEMALE,False,NOT,8,2,1,VA,Chesapeake,51550
57,FEMALE,False,NOT,27,2,0,MD,Howard,24027
23,FEMALE,False,CL,9,11,0,VA,Hanover,51085
29,MALE,False,NOT,21,1,0,VA,Norfolk,51710
10,MALE,True,ES,27,24,0,VA,Powhatan,51145
12,FEMALE,True,MS,13,13,0,VA,Chesterfield,51041
52,FEMALE,False,NOT,34,8,1,VA,Chesapeake,51550
32,MALE,False,NOT,5,11,1,VA,Hampton,51650
71,MALE,False,NOT,28,7,0,VA,Henrico,51087
17,FEMALE,True,HS,34,9,0,VA,Falls Church,51610
10,FEMALE,True,ES,23,24,0,VA,Newport News,51700
69,FEMALE,False,NOT,24,8,1,VA,Washington,51191
32,MALE,False,NOT,21,5,1,VA,Alexandria,51510
32,MALE,False,NOT,16,1,0,VA,Charlottesville,51540
3,FEMALE,True,NOT,43,1,0,VA,Fauquier,51061
49,FEMALE,False,NOT,1,16,1,VA,Wise,51195
30,FEMALE,False,NOT,74,4,0,VA,Norfolk,51710
15,MALE,True,HS,21,23,0,VA,Brunswick,51025
42,MALE,False,NOT,40,14,1,VA,Powhatan,51145
61,FEMALE,False,NOT,26,10,0,VA,Chesapeake,51550
29,MALE,False,NOT,1,4,1,VA,Alexandria,51510
51,MALE,False,NOT,55,16,1,VA,Lynchburg,51680
53,MALE,False,NOT,65,3,1,VA,Hampton,51650
5,MALE,True,ES,16,8,0,VA,Frederick,51069
12,FEMALE,True,MS,1,5,0,VA,Lynchburg,51680
20,MALE,True,CL,3,4,1,VA,Richmond City,51760
18,FEMALE,True,HS,17,3,1,VA,Rockingham,51165
37,FEMALE,False,NOT,24,8,0,VA,Lynchburg,51680
60,FEMALE,False,NOT,48,7,1,VA,Newport News,51700
40,MALE,False,NOT,57,12,1,VA,Lynchburg,51680
48,MALE,False,NOT,26,5,1,VA,Halifax,51083
50,FEMALE,False,NOT,37,7,1,VA,Mecklenburg,51117
40,FEMALE,False,NOT,6,4,0,VA,Brunswick,51025
25,FEMALE,False,NOT,9,7,0,VA,Campbell,51031
16,FEMALE,True,HS,9,4,0,NC,Mecklenburg,37119
27,MALE,False,NOT,17,16,0,VA,Pittsylvania,51143
64,MALE,False,NOT,14,10,1,VA,Wythe,51197
24,MALE,False,NOT,48,7,1,VA,Tazewell,51185
6,MALE,True,ES,16,11,0,VA,Lynchburg,51680
49,FEMALE,False,NOT,28,4,1,VA,Mecklenburg,51117
7,MALE,True,ES,34,3,1,VA,Brunswick,51025
28,FEMALE,False,NOT,23,3,0,NC,Forsyth,37067
25,MALE,False,NOT,43,3,1,VA,Loudoun,51107
34,MALE,False,NOT,35,2,0,VA,Goochland,51075
17,FEMALE,True,HS,8,25,1,VA,Arlington,51013
32,FEMALE,False,NOT,36,1,1,VA,Henrico,51087
37,FEMALE,False,NOT,9,2,1,VA,Halifax,51083
5,MALE,True,ES,16,7,0,MD,Montgomery,24031
13,FEMALE,True,MS,32,1,0,VA,Tazewell,51185
54,FEMALE,False,NOT,44,5,1,VA,Chesapeake,51550
37,MALE,False,NOT,2,7,1,VA,Richmond City,51760
48,FEMALE,False,NOT,53,4,0,VA,Richmond City,51760
30,FEMALE,False,NOT,1,9,1,VA,Arlington,51013
82,MALE,False,NOT,25,10,1,VA,Fauquier,51061
20,FEMALE,True,CL,55,1,0,VA,Powhatan,51145
86,FEMALE,False,NOT,7,2,0,VA,Prince William,51153
14,FEMALE,True,HS,14,2,0,VA,Norfolk,51710
53,FEMALE,False,NOT,13,4,0,VA,Manassas,51683
56,MALE,False,NOT,16,1,0,VA,Washington,51191
47,FEMALE,False,NOT,21,6,0,MD,Montgomery,24031
47,FEMALE,False,NOT,2,7,1,VA,Falls Church,51610
11,MALE,True,MS,116,5,0,VA,Fauquier,51061
45,MALE,False,NOT,14,4,1,VA,Campbell,51031
18,MALE,True,HS,2,5,0,VA,Manassas,51683
30,FEMALE,False,NOT,47,4,0,MD,Prince Georges,24033
35,MALE,False,NOT,26,8,1,VA,Hampton,51650
55,FEMALE,False,NOT,61,14,1,MD,Baltimore,24005
18,MALE,True,HS,25,2,1,MD,Montgomery,24031
6,FEMALE,True,ES,11,15,0,MD,Prince Georges,24033
56,FEMALE,False,NOT,13,10,0,NC,Forsyth,37067
69,MALE,False,NOT,47,12,1,VA,Goochland,51075
62,MALE,False,NOT,48,10,1,VA,Bedford,51019
47,MALE,False,NOT,44,4,1,VA,Henrico,51087
58,MALE,False,NOT,38,4,1,VA,Hampton,51650
52,FEMALE,False,NOT,85,15,1,VA,Albemarle,51003
63,MALE,False,NOT,21,6,1,VA,Wise,51195
59,FEMALE,False,NOT,4,7,1,VA,Pulaski,51155
20,FEMALE,True,CL,12,1,0,VA,Hampton,51650
39,MALE,False,NOT,8,7,0,VA,Newport News,51700
83,FEMALE,False,NOT,48,1,1,VA,Fairfax,51059
33,MALE,False,NOT,3,1,0,VA,Lynchburg,51680
47,MALE,False,NOT,3,9,1,VA,Hanover,51085
29,MALE,False,NOT,26,1,1,VA,Mecklenburg,51117
68,MALE,False,NOT,75,4,1,VA,Falls Church,51610
25,FEMALE,False,NOT,54,8,1,VA,Hampton,51650
40,MALE,False,NOT,29,2,0,VA,Frederick,51069
5,FEMALE,True,ES,57,11,1,VA,Russell,51167
12,FEMALE,True,MS,14,7,0,VA,Rockingham,51165
89,MALE,False,NOT,85,8,1,VA,Chesapeake,51550
56,MALE,False,NOT,3,3,1,VA,Hanover,51085
27,FEMALE,False,NOT,7,3,0,VA,Portsmouth,51740
24,FEMALE,False,NOT,40,4,0,VA,Mecklenburg,51117
44,MALE,False,NOT,42,19,1,VA,Charlottesville,51540
61,FEMALE,False,NOT,76,3,1,VA,Falls Church,51610
6,MALE,True,ES,11,5,0,VA,Montgomery,51121
37,FEMALE,False,NOT,59,9,1,VA,Bedford,51019
23,FEMALE,False,CL,26,3,0,VA,Arlington,51013
67,FEMALE,False,NOT,5,3,1,VA,Washington,51191
13,MALE,True,MS,3,7,1,VA,Henrico,51087
28,FEMALE,False,NOT,15,14,0,VA,Frederick,51069
18,MALE,True,HS,18,14,0,VA,Chesapeake,51550
40,FEMALE,False,NOT,2,8,0,VA,Chesapeake,51550
7,FEMALE,True,ES,35,10,1,VA,Campbell,51031
40,FEMALE,False,NOT,40,2,1,VA,Tazewell,51185
28,MALE,False,NOT,15,5,0,VA,Campbell,51031
30,MALE,False,NOT,19,4,1,VA,Norfolk,51710
25,MALE,False,NOT,55,5,0,VA,Roanoke,51161
24,MALE,False,NOT,36,2,0,VA,Newport News,51700
24,FEMALE,False,NOT,37,11,0,VA,Albemarle,51003
32,FEMALE,False,NOT,24,11,1,VA,Alexandria,51510
30,FEMALE,False,NOT,25,3,0,VA,Goochland,51075
9,FEMALE,True,ES,27,7,1,VA,Frederick,51069
18,FEMALE,True,HS,6,5,0,VA,Portsmouth,51740
11,MALE,True,MS,17,12,0,VA,Alexandria,51510
15,MALE,True,HS,28,10,0,VA,Goochland,51075
63,MALE,False,NOT,41,2,1,NC,Mecklenburg,37119
25,FEMALE,False,NOT,37,4,0,NC,Forsyth,37067
43,FEMALE,False,NOT,30,1,1,VA,Brunswick,51025
32,MALE,False,NOT,20,3,1,VA,Frederick,51069
3,FEMALE,True,NOT,40,25,1,VA,Virginia Beach,51810
15,MALE,True,HS,40,25,1,VA,Henrico,51087
33,FEMALE,False,NOT,18,6,1,VA,Montgomery,51121
14,MALE,True,HS,19,4,0,VA,Roanoke,51161
22,MALE,True,CL,1,8,0,VA,Pulaski,51155
43,MALE,False,NOT,99,16,0,VA,Wise,51195
69,FEMALE,False,NOT,33,16,1,VA,Arlington,51013
37,MALE,False,NOT,46,8,1,VA,Newport News,51700
48,MALE,False,NOT,65,20,0,VA,Albemarle,51003
33,MALE,False,NOT,2,5,1,VA,Fairfax,51059
44,FEMALE,False,NOT,17,10,1,VA,Portsmouth,51740
28,MALE,False,NOT,15,7,0,VA,Montgomery,51121
77,FEMALE,False,NOT,16,1,1,VA,Russell,51167
21,MALE,True,CL,6,7,0,VA,Halifax,51083
35,FEMALE,False,NOT,64,6,1,VA,Charlottesville,51540
60,FEMALE,False,NOT,26,6,1,VA,Lynchburg,51680
25,MALE,False,NOT,25,9,1,VA,Washington,51191
47,MALE,False,NOT,40,1,1,VA,Alexandria,51510
67,FEMALE,False,NOT,1,10,1,VA,Wise,51195
47,FEMALE,False,NOT,22,4,0,MD,Baltimore,24005
19,FEMALE,True,CL,47,1,1,VA,Hampton,51650
54,MALE,False,NOT,74,1,1,VA,Richmond City,51760
16,MALE,True,HS,32,1,1,VA,Campbell,51031
21,FEMALE,True,CL,43,4,0,VA,Fairfax,51059
37,MALE,False,NOT,42,10,1,NC,Guilford,37081
2,MALE,True,NOT,20,10,0,VA,Chesapeake,51550
75,MALE,False,NOT,29,4,1,VA,Chesterfield,51041
33,FEMALE,False,NOT,14,10,0,VA,Hanover,51085
51,MALE,False,NOT,53,3,1,VA,Pulaski,51155
43,MALE,False,NOT,7,2,1,VA,Campbell,51031
61,FEMALE,False,NOT,9,1,1,NC,Wake,37183
57,FEMALE,False,NOT,8,14,1,VA,Goochland,51075
19,FEMALE,True,CL,14,3,0,VA,Wise,51195
57,MALE,False,NOT,11,3,1,VA,Roanoke City,51770
69,MALE,False,NOT,18,7,1,VA,Norfolk,51710
30,MALE,False,NOT,24,5,0,VA,Chesterfield,51041
